xi,yi,zi,Syy,Vx,Vy,aid,step
76,5,11,51.4892,0.24951,-7.53426,[321975],18
76,9,11,-54.2981,-1.70021,-1.39658,[917333],18
76,11,11,73.5993,0.646605,2.70379,[696304],18
76,15,11,101.008,-0.495557,5.03805,[24265],18
76,16,8,-48.50853571428571,-1.3793037857142856,-0.7278749285714285,"[204097 204098 204099 808302 808275 837283 808303 808304 808273 808272
 808305 808301 808274 808276]",18
76,16,11,-86.4913,1.57504,0.839294,[342240],18
76,21,11,-59.16736666666666,-1.0746900000000001,-2.347453333333333,[260954 260956 260955],18
76,37,11,47.3011,-4.37466,-5.35897,[11303],18
76,49,11,-77.76546666666667,-0.879034,-3.063171,[343241 343244 343243],18
77,2,9,-46.600536,-1.14007535,-1.1714402,[427519 427517  52363  52360  52359  52361  52362 427518  52364  76247],18
77,18,11,48.0071,0.430677,0.0735738,[801801],18
77,24,11,69.85525,-1.64126715,0.36458100000000004,[431401 431400],18
77,30,11,-46.843,0.28623999999999994,-2.3874389999999996,[108111 498362],18
77,38,11,107.98575,-2.748625,0.5729899999999999,[147085 147086],18
77,48,11,-60.02610000000001,1.0833896666666665,-0.9062266666666666,[895489 895488 895487],18
77,52,11,-69.7303,0.0345473,0.4715,[387783],18
77,54,2,57.27135,-2.669825,1.1383825,[828655 828651],18
78,0,11,60.9911,-1.05052,-0.103469,[52381],18
78,10,11,47.5839,0.781055,1.60207,[566600],18
78,17,11,-49.1741,2.36796,1.286,[683698],18
78,29,11,76.4757,-0.663898,-3.37208,[108118],18
78,47,11,-51.6991,0.242849,-2.35449,[6816],18
79,10,11,51.0517,-4.07995,1.96311,[444375],18
79,27,11,71.14265,-1.6846934999999998,-0.35984499999999997,[721961 721960],18
79,37,11,64.0924,-0.150551,0.388709,[32579],18
79,51,11,-70.22093333333333,0.27232900000000004,0.04835153333333331,[976809 976808 976810],18
79,54,5,54.243,4.12348,2.94199,[443960],18
80,2,11,72.8337,-3.26435,-0.102161,[496013],18
80,3,11,56.150475,-0.20069749999999997,1.2992807499999999,[726838 726843 726842 726839],18
80,10,11,-65.13835,0.64985,-3.0182784999999996,[444371 444373],18
80,17,11,-84.25305999999999,2.8289114,1.7751552,[502321 502323 502320 502322 802309],18
80,31,0,-46.55056666666667,-0.6564836666666667,-0.1060771111111113,[183898 183900 183895 183901 183896 464614 183902 183899 183897],18
80,48,11,60.75563333333333,1.9382016666666668,-0.26450666666666667,[541044 541043 572857],18
80,49,11,168.936,1.80874,-1.73916,[572858],18
80,50,11,-48.6768,0.17103800000000002,1.439992,[978865 978863],18
80,51,11,47.4095325,-1.738,1.11805875,[976814 976816 976817 976818],18
80,54,0,59.9861,-2.33042,-1.86353,[219878],18
81,12,11,45.6191,1.96115,-0.928117,[358547],18
81,17,11,155.862,4.71304,-3.96059,[683299],18
81,23,11,83.2401,-0.6841071999999999,5.8452,[237422 237421],18
81,29,11,-57.2413,-5.53735,0.571493,[464842],18
81,30,2,-47.23642923076923,0.13102392307692298,-0.07992306923076925,"[310902 416325 310901 464870 464874  60953  60952 464871  60954 464873
 464875 464869 464872]",18
81,33,11,76.8669,-0.864297,0.692782,[698000],18
81,36,11,-46.32585,5.52321,-0.47780500000000004,[297255 297259],18
81,53,11,-49.8063,-1.0799186666666667,-4.528663333333333,[51248 51253 51250],18
82,17,11,-47.019,2.48055,2.63463,[593429],18
82,18,11,-48.101933333333335,2.0741600000000004,-2.236963333333333,[592714 593428 593427],18
82,31,11,91.2005,4.16035,4.03946,[693845],18
82,37,11,58.57316666666667,-1.4510087,-3.5507733333333333,[92796 92799 92795],18
83,4,11,-57.2745,3.8198,1.97111,[770624],18
83,14,11,65.3904,-2.64123,-6.37167,[166845],18
83,17,11,-80.1141,-2.04989,1.17673,[593385],18
83,34,11,-75.1955,4.97434,0.118537,[538121],18
83,40,11,70.227,-6.47963,0.6493665,[879119 879117],18
83,41,11,58.95726666666667,-2.848793333333333,-0.1711366666666668,[879194 879122 879121],18
83,53,11,82.0098,-2.11136,-1.6349,[580364],18
84,7,11,54.923249999999996,-0.9242935,0.8192635,[178312 178313],18
84,14,0,48.77567669230769,0.7849852307692308,0.9761374615384615,"[276253 195101 195104 195105 276251 276254 195102 195103 276252 195100
 166852 166853 195099]",18
84,16,11,49.0836,0.931761,1.87189,[593175],18
84,22,11,68.15156666666667,0.15975483333333348,0.16254333333333332,[673995 673994 431452],18
84,25,11,89.4844,3.73777,2.11238,[851051],18
84,46,11,51.30415,2.0373825,1.3776772499999999,[6860 6859 6861 6862],18
84,48,7,-45.99709307692308,1.1006926153846153,-0.286645,"[564753 564755 262980 564754 564752 564756 563969 563971 563968 573144
 564751 563970 564750]",18
84,50,11,48.5286,2.94761,-2.50821,[8049],18
85,13,11,54.2601,-4.65061,-5.0875,[166864],18
85,17,2,-45.6294175,-1.204673375,0.03625624999999997,"[788816 156664  15695  15694 156667 752568 156663 752565 156666 752569
 156665  15693 752566 156669  15696 156668]",18
85,20,11,46.104973333333334,-0.32283,-1.4909,[176116 176112 176115],18
85,44,11,-55.1165,0.629437,-2.11337,[545789],18
85,49,11,116.455,0.790316,2.78975,[279861],18
86,2,11,-56.0283,-3.34308,0.59029,[448021],18
86,3,11,86.0776,2.80943,4.94148,[54460],18
86,23,11,54.1216,-0.0976185,-4.75557,[243061],18
86,31,11,-88.5147,-3.89541,-1.34082,[428329],18
86,34,11,52.283355,-0.07925749999999998,0.8317880000000001,[776469 776471 776467 776472],18
86,35,4,-50.9847,1.0010278,0.9812298000000002,"[230014 230020 461633 230019 461635 230015 461632 230017 461636 230018
 461631 461634 461637 230016 230021]",18
86,37,11,-56.73045,-2.29971,2.94989,[640857 645387],18
86,50,2,48.869628000000006,-1.8607934266666668,-0.01792706666666669,"[189920 189921 189924 978726 976677 979599 979597 979598 976680 976678
 189922 979595 979596 189923 976676]",18
86,51,11,-80.969,-1.38888,-1.94981,[53661],18
87,3,11,-48.53845,-2.13694,-0.6302150000000001,[197126 197125],18
87,23,11,-59.2673,-1.9154730000000002,1.375402,[853413 853416 853414],18
87,46,4,48.792573636363635,0.43044899999999997,-0.2594109090909092,"[343545 773199 343546 343543 343547 343549 343550 781389 781388 343548
 343544]",18
88,3,11,48.9433,-0.7224733333333333,-2.280364,[189005 189006 189008],18
88,17,11,47.2081,0.126617,4.22183,[154124],18
88,22,11,53.7541,3.80481,3.29362,[198148],18
89,15,11,-88.3585,-0.601401,0.531312,[502037],18
89,26,11,-53.481,-6.07776,1.32868,[202188],18
89,27,11,55.0367,-5.93112,-1.9641,[664064],18
89,30,11,-61.4522,0.602862,7.48342,[395309],18
89,42,11,59.3045,-6.8762,3.2661,[341356],18
90,13,11,-48.025150000000004,0.11045500000000008,-1.080841,[411487 411486],18
90,21,11,55.5402,-2.13488,3.30715,[187288],18
90,39,1,49.3626,0.29141111111111123,0.8813457777777778,[877946 877941 877942 877944 877945 877943  67710 877939 877940],18
91,8,11,80.65385,0.42364499999999994,-0.9071775,[367653 367654],18
91,42,4,-47.83531846153846,-0.6169312307692306,-0.22396170769230775,"[264622  56082  56080 548882  56079  56081 264619  56078  56071  56077
 264621  56076 264620]",18
91,50,11,-48.517675,0.8537309999999999,-0.537983625,[560371   2340   2336   2339],18
91,51,11,45.41545,1.8523399999999999,-3.6158599999999996,[372770 859779],18
91,53,3,-47.8092825,0.1246675625,-0.9125865,"[820514 515325 113631 515323 113630 820517 820513 515328 820511 820516
 515327 515326 820515 515329 515324 568628]",18
92,1,11,-62.1805,-0.0793393,2.45702,[841784],18
92,6,6,-49.16135454545454,-0.07167499999999993,0.31913190909090916,"[134791 175301 134788 175302 134790 134787 444811 701019 134792 134789
 701020]",18
92,7,11,-51.5269,2.6027225,0.45844349999999995,[358400 358399],18
92,18,11,47.14405,-1.59641,-1.165576,[503815 503817],18
92,23,11,-47.6369,-2.90831,-0.557142,[40377],18
92,33,11,-50.2439,-1.10775,-2.22618,[927811],18
92,39,9,-47.82658333333333,0.5774848333333332,0.2145045833333333,"[878499 878502 878500 878498 551573 551570 878497 879050 878501 878496
 551571 551572]",18
92,41,11,-56.1605,-1.5479500000000002,-3.3029400000000004,[341337 341336],18
93,3,11,-46.7607,6.13818,2.67873,[322156],18
93,37,11,45.32750333333333,-0.9421266666666668,1.7996333333333334,[558143 879289 879288],18
93,50,11,-70.5157,3.33321,2.82657,[701383],18
93,51,6,49.47740666666667,-2.7315131666666663,1.0812630833333332,"[860025 860316 859985 860024 860027 860026 860029 860030 860323 860023
 860028 859984]",18
94,1,11,-54.266549999999995,0.2850650000000001,-0.70736,[841978 841980],18
94,2,11,50.07040000000001,0.32788866666666666,-2.5064100000000002,[205470 205473 205472],18
94,11,11,67.2664,0.664097,-1.81032,[411452],18
94,24,11,46.912,1.17893,-5.66893,[843085],18
94,26,11,-60.1769,-5.227085,-1.208465,[101355 864241],18
94,34,11,49.7722,-12.3146,0.119603,[325888],18
94,38,11,-54.479699999999994,2.038055,-3.6614000000000004,[879018 879017],18
94,43,11,-61.2793,-3.24325,1.51037,[159732],18
95,2,11,50.2647,-0.625635,3.03877,[205483],18
95,7,11,-49.773849999999996,1.797145,-4.488495,[902443 180741],18
95,8,11,-68.09205,2.7206900000000003,1.136205,[542357 542356],18
95,12,11,96.91069999999999,1.1683040999999998,-3.0910349999999998,[334123 334124],18
95,13,11,56.48794,-0.7298312000000001,0.64993594,[802508 802510 802513 802512 802511],18
95,15,11,-64.1135,1.31865,2.57252,[118059],18
95,23,11,51.4636,-2.18799,-2.77898,[225675],18
95,37,11,-50.0202,-2.89443,-2.29246,[558124],18
96,19,11,-71.7075,-1.38673,-0.267651,[187241],18
96,22,11,-54.4187,-0.2216778000000001,-0.13957040000000004,[851347 225663 225662 225661 851345],18
96,27,11,48.2464,4.53283,-0.630573,[224435],18
96,40,11,-71.0287,-2.35384,1.13126,[854485],18
96,47,11,-45.369,0.352289,3.68329,[977320],18
96,50,11,-53.3059,-0.341781,-0.18459,[828955],18
97,6,11,-96.2873,-2.26265,0.00822466,[415217],18
97,15,11,70.8553,-5.68844,2.31422,[370924],18
97,21,11,60.8984,3.96772,1.4919,[778838],18
97,27,11,77.1797,0.579267,0.609336,[161828],18
97,29,11,61.6542,-1.95301,-2.502395,[610609 610610],18
97,37,11,-49.580825000000004,-1.611022,1.3145974999999999,[765390 765389 480876 480877],18
97,49,11,67.14023333333334,-0.04621366666666674,1.846913,[384603 384604 597847],18
98,19,11,-45.8307,0.5527485000000001,-3.67691,[559258 559254],18
98,25,11,-62.0584,-0.483874,5.7079,[101319],18
98,30,11,-50.57765,-1.4279920000000002,-2.803545,[698122 698123],18
98,44,5,46.7581945,-0.09636075,0.25939665000000006,"[451339 451337 100163 451330 945855 451332 100167 945852 451334 945853
 100165 451335 100168 451333 100164 945854 100162 451336 100166 451338]",18
99,1,11,59.4065,5.96627,3.90577,[672344],18
99,4,11,45.6333,0.273212,4.66359,[583444],18
99,20,10,52.077227692307694,-0.019021307692307657,0.079694923076923,"[775465 254215 775462 775461 198237 198236 198238 775464 775458 775457
 775459 775460 775463]",18
99,31,11,46.9368,9.28765,0.550792,[606872],18
99,42,11,81.1048,-0.0369688,-1.05493,[505374],18
99,50,11,-88.35985,4.3352,-1.797695,[271250 515426],18
99,52,2,-55.6386,4.2365200000000005,-0.34519049999999996,[820463 820462],18
99,52,6,49.622875,-1.78906,1.0411595,[458964 458965 298809 458966],18
99,52,7,56.844,0.2061949999999999,2.6076485000000003,[298808 809173],18
100,8,11,-81.196,-3.2344,2.10809,[652077],18
100,47,11,-63.5834,-4.30917,2.72911,[597819],18
100,48,11,47.82096666666666,1.07426381,-0.1185253333333333,[780049  27174  27173],18
100,51,0,-88.0726,2.14016,-1.82579,[530696],18
101,5,11,68.7026,-1.79739,1.95496,[511593],18
101,9,11,49.529,0.805774,3.22387,[411401],18
101,15,11,60.9775,-0.810865,-0.913359,[370984],18
101,17,11,-92.9547,-1.82426,2.97083,[815141],18
101,26,11,-79.8637,-2.3462,-4.47987,[223318],18
101,30,11,58.3482,-4.74632,0.502163,[487033],18
101,38,11,-46.9609,1.6356,-1.95482,[316953],18
101,45,11,-62.66,-2.5174,-0.916062,[279988],18
102,2,11,-59.3236,-2.2311199999999998,-1.4297799999999998,[343091 343092],18
102,17,11,74.789,-6.59405,0.0238166,[815259],18
102,18,11,58.73155,0.7896555,-1.030488,[559224 400866],18
102,21,11,-50.8325,-4.97141,-1.96778,[929777],18
102,45,5,48.85120705882353,-0.8760645882352941,0.5254032352941177,"[987844  10645 987916  10644 987920 987915 988745 987917  10643 988747
 987919 987918 988749 988748 988746 987921 987922]",18
102,48,11,120.41985,-2.4112549999999997,-0.19871499999999986,[98651 98650],18
103,6,1,-49.788202312500005,-0.1700514999999999,0.564019125,"[ 86054 241897 241891 241894 241896  86055 241890 241892  86050  86048
 241895 241893  86053  86047 212564  86052]",18
103,8,11,-54.8682,4.28135,1.04623,[807622],18
103,22,11,-45.32775,0.7384065,-1.4085015,[721677 844269],18
103,25,11,66.99115,0.32652499999999995,-1.221943,[539009 539011],18
103,26,11,67.5106732,-0.11100679999999996,-0.4121704000000001,[553866 553872 553869 553868 553871],18
103,33,11,77.2731,-0.947676,1.93711,[325984],18
103,41,11,-56.851949999999995,-3.571783,1.55631,[267804 267805],18
103,44,11,51.695949999999996,-0.656143,-1.6873075000000002,[370565 370567 154394 370566],18
103,47,2,96.3875,0.3170170000000001,2.5186233333333337,[203317 203319 203316],18
104,11,11,93.8262,-1.24784,0.172037,[941831],18
104,17,11,47.7705,2.934415,1.1926333333333334,[815118 815119  93715],18
104,19,11,-69.9479,6.32406,-1.29423,[254166],18
105,0,11,51.1487,1.7131,2.09643,[672304],18
105,19,11,-57.8274,-5.02302,-1.89668,[209382],18
105,38,11,61.38535,0.20008925,-1.4995500000000002,[287798 287796 287797 287794],18
106,22,11,61.1844,-4.15504,0.275895,[717112],18
106,27,11,79.3841,-1.9546199999999998,0.7957445000000001,[77565 77566],18
106,32,8,-51.79230909090909,0.7745764545454545,0.2730603636363636,"[322535  70696  70697 366567 322534 322536 322540 366566 322538  80890
 322537]",18
106,37,11,45.5324,-3.02156,0.844414,[327430],18
106,44,11,60.3021,2.25876,-4.77287,[154285],18
107,4,4,-52.17305272727273,-0.8328327272727273,-0.6616903636363637,"[100492  16439  16443  16438 100491  16437 142633  16440  16444  16442
  16441]",18
107,4,11,-113.462,0.6707300000000003,2.170467,[86008 86009],18
107,22,8,-49.83351428571428,-0.4543310000000001,0.023928928571428566,"[383900 842760 383902 842763 842757 383904 842327 842758 383901 842759
 383903 842761 842762 842764]",18
107,39,11,-52.5876,1.37122,-6.56608,[35077],18
107,41,11,55.56603333333334,1.757186666666667,-1.2601753333333332,[792935 945715 945714],18
107,43,0,52.8425,-1.70644,3.61475,[139298],18
107,43,10,69.4608,-2.56614,0.668844,[677031],18
108,15,11,-48.837624999999996,1.254435,-4.784739999999999,[401520 401518],18
108,28,11,66.9886,-4.29406,1.80156,[776645],18
108,33,11,71.6765,-0.847541,-2.5718,[302204],18
108,36,0,-47.56198818181818,0.3592273518181817,-1.2192901818181818,"[656276 316896 327455 327450 327453 327451 327454 316895 327449 656274
 327452]",18
108,36,11,65.8814,-1.51738175,-0.8768849999999999,[316894 327456 316893 327457],18
108,42,5,78.0476,0.704018,-1.31766,[587523],18
109,31,11,60.7649,5.80508,-2.82508,[325717],18
110,0,11,62.03555,1.9042664999999999,2.2041715,[204368 204371],18
110,19,11,-52.3651,-0.349438,0.0881228,[254303],18
110,20,11,60.2864,-0.689938,0.287302,[722363],18
110,21,11,-74.6294,-4.57835,4.08178,[37699],18
110,25,11,50.4385,2.65074,-4.85082,[713076],18
111,22,11,52.8772,1.26526,-4.93951,[99703],18
111,38,6,-78.2732,1.90873,-6.41465,[32174],18
112,6,11,63.4982,0.4802750000000001,-1.83734,[305500 305499],18
112,9,11,-54.38462,-0.156988,1.8038371999999998,[274779 274778 825500 274776 825501],18
112,11,11,-50.5433,4.62348,1.73933,[664898],18
112,15,11,51.39169999999999,0.14278633333333335,2.902877333333333,[313787 313789 313786],18
112,21,11,46.8727,-0.119534,3.87934,[843492],18
112,22,11,69.5776,2.90735,-5.86752,[99704],18
112,25,11,-72.6503,1.37443,0.719786,[533175],18
112,28,11,-51.39165,1.14441,4.074299,[776670 776671],18
112,29,5,46.892480588235294,-0.23702640000000005,0.3428928823529412,"[363768 363676 626345 363767 363678 626344 363771 626342 363763 363680
 626343 363766 363765 626346 363770 363675 363769]",18
112,37,6,50.0486,-3.54862,2.12311,[235534],18
112,37,10,63.4227,2.71433,-7.8783,[104476],18
113,9,11,-69.7787,-6.75573,-3.73233,[825493],18
113,13,11,78.2138,1.61782,-4.57827,[634058],18
113,24,11,-45.69045,-1.1197089,-2.614434,[77621 77620],18
113,26,10,-46.189283333333336,0.6612652,-0.47418824000000004,"[892108 193724 892106 193718 193719 193725 892105 193721 892107 193727
 892109 193723 193726 193720 193722]",18
113,28,11,-69.5841,-5.44269,-1.64536,[776681],18
113,33,11,-84.591,2.69866,-1.13409,[873260],18
114,4,11,81.549,0.75976,-4.86823,[406057],18
114,6,11,46.1015,2.53448,0.651901,[951545],18
114,17,1,-55.75882823529412,0.2718858823529411,0.3542477647058824,"[254362 741168 741166 385568 741169 254361 254355 741170 385571 254357
 254356 385569 516384 741171 516383 516385 385570]",18
114,17,11,53.076094999999995,0.48336,-0.07007150000000002,[385558 209534 209535 693228],18
114,27,2,64.66045833333334,1.9297553333333333,0.9484341666666666,"[706124 814107 669173 669172 862091 706122 862089 814108 862090 706125
 706123 926667]",18
116,7,11,-50.7065,2.04928,-3.2552800000000004,[683005 683006 684238],18
116,15,11,45.8037,-1.23234,0.575788,[292718],18
116,17,11,48.2973,5.41324,3.49858,[241168],18
116,19,11,-47.5126,-2.24299,-0.156995,[843251],18
116,22,11,-52.1463,3.07506,-2.19656,[227634],18
116,32,11,56.74165000000001,1.25220825,-0.10981124999999997,[680088 680090 680089 680087],18
117,3,6,63.36976666666666,0.051842111111111096,0.5053456666666666,[118771 181220 118770 118773 118774 118776 118775 118772 458755],18
117,13,11,50.3883885,0.524585,0.14115249999999996,[401436 401439],18
117,19,11,70.5479,1.15796,1.32137,[34751],18
117,20,5,-45.57654230769231,0.7396783076923078,-1.194446153846154,"[724128 724122 724125 886860 886862 724126 843983 724124 724121 886861
 724123 724120 724127]",18
117,22,11,61.4299,-0.782638,-6.37645,[500659],18
117,23,11,47.87705,-2.7725049999999998,-4.4132915,[77652 77651],18
117,31,8,-49.866166666666665,-1.1104296666666666,-1.3638199999999998,[799334 799333 799335],18
118,5,11,-50.1552,2.63542,3.37443,[951571],18
118,12,11,111.67554999999999,-3.593356,0.07154000000000016,[634196 634193],18
118,15,11,-80.854375,-3.008045,-0.764741,[814832 814833],18
118,17,11,-60.301,-6.48922,-1.16964,[289832],18
118,26,11,-64.5383,4.80463,2.64245,[585202],18
118,30,1,-65.162,3.67946,0.637544,[259293],18
118,30,7,-48.08355,2.1933664999999998,-0.89436,[800441 800440],18
118,30,9,-48.0108,-1.2443605,4.28503,[799319 799320],18
119,0,11,-46.3299,-2.9872249999999996,3.819945,[336122 336121],18
119,4,11,47.978,0.836257,-1.13793,[605102],18
119,11,11,-64.2548,2.6773350000000002,2.582015,[905888 905887],18
119,23,11,54.7574,0.5547629999999999,3.5084750000000002,[868848 868847],18
119,29,9,-68.0972,2.23445,-3.99455,[366464],18
119,29,10,62.1375,-1.68569,0.113756,[876266],18
120,2,11,-58.8141,5.08418,-1.30055,[105405],18
120,28,10,71.6209,-1.30319,1.28976,[308277],18
121,11,11,-48.9085,-2.31141,-4.13627,[760856],18
122,20,11,-49.575676,3.165538,2.4745944,[ 99779  99775  99777 599712 599713],18
122,23,11,89.6865,3.10159,8.87788,[714695],18
123,12,11,71.143325,0.050099725000000046,3.2249950999999997,[633904 633903 633906 633905],18
123,16,11,-55.9361,-0.8311566666666668,1.68252,[600942 234549 234548],18
123,17,11,-62.792,0.194424,-1.55885,[494843],18
123,24,2,-95.2767,1.52429,-3.62344,[215373],18
123,24,9,49.864599999999996,-0.01586375000000001,-0.7822897499999999,[ 44595  44596  44594 231551],18
124,20,11,55.3921,0.237108,-2.63654,[383777],18
124,23,2,106.804,0.38751,0.275975,[194063],18
124,23,7,-47.5472,-2.7118,2.01172,[154906],18
124,23,9,-51.6049,0.84093,-3.704905,[483161 483162],18
125,11,11,46.626,-0.758417,-0.0282407,[132463],18
125,13,11,-45.57055333333333,-1.6621433333333335,-2.181468666666667,[ 93912 150292  93913],18
125,22,7,-52.545,1.17393,1.92659,[448499],18
125,22,8,47.9891,-1.4036950000000001,2.1257650000000003,[512748 512749],18
125,22,9,-52.5961,3.63779,-3.63164,[497305],18
126,9,11,-59.0019,1.3661313333333334,-0.7471619999999999,[574176 574175 574177],18
126,19,11,-67.8832,-0.263305,-0.450591,[227543],18
126,20,10,49.24813333333333,1.3385433333333332,-0.693185,[227554 310124 227551 227555 227553 227552],18
127,17,11,-55.6043,2.75471,-0.19768,[307405],18
127,19,8,46.373168400000004,1.3061807,-0.87226,[623599 623598 512669 623600 722490],18
128,14,11,-59.66005,-1.6248434999999999,-0.4675750000000001,[200800 200799],18
128,16,11,-87.09365,-0.6399199999999998,-2.3187100000000003,[494806 494807],18
129,14,11,86.7928,-3.49097,1.86905,[751652],18
129,15,11,-58.3062,6.04347,-0.390816,[534352],18
129,17,8,-73.93035,-2.70805655,0.7700354999999999,[722656 722657],18
130,16,2,49.81345,-0.1344599999999998,3.320591,[691392 351979],18
130,16,9,81.2351,0.198183,-0.452656,[494791],18
131,11,11,-45.5275,1.1536305,2.701755,[529716 529715],18
131,15,1,79.2122,-0.056778,-4.53513,[352535],18
131,15,10,-97.3054,3.18979,-2.85997,[352440],18
133,7,11,57.1068,0.936906,5.90168,[175663],18
134,7,11,-58.3659,-2.82706,-4.0844,[590909],18
134,11,0,-46.080652,2.7504752,0.3769492,[257969 740532 740533 740530 740531],18
135,4,11,-46.368,-1.0112333333333332,-1.7564761000000002,[921333 921336 921337],18
135,6,8,48.28039149999999,1.2281628000000002,0.043690599999999954,[ 83175 940557 955034 940555  83177  83178  83176  83174  83173 940556],18
135,10,1,-45.39675,-1.459445,-3.35495,[257977 804384],18
136,8,11,113.175,0.902134,-2.33329,[246313],18
138,1,11,-51.3922,2.6641,-3.47956,[912663],18
138,7,0,52.4175,5.57649,2.13285,[954126],18
139,5,11,-54.1385,3.98366,-2.76772,[665980],18
140,4,1,53.022600000000004,4.230883333333334,-1.520094,[825065 825067 825066],18
141,3,6,-87.76893333333334,-0.07168899999999978,4.302086666666667,[972209 972210 972213],18
141,3,8,-49.8829,-1.37801,-2.48012,[119690],18
141,3,10,-57.81794,-0.45446666666666674,1.7777246666666666,[126294 126297 126296],18
142,2,4,49.716633333333334,1.7422673333333332,-3.4284166666666667,[272827 272826 272825],18
142,2,8,-49.5975,-0.380798,-6.7839,[621573],18
143,1,7,-70.7272,5.09423,-4.52649,[968981],18
0,52,2,-84.3023,-3.67217,3.20933,[630228],19
0,52,3,60.84445,0.3823735,-0.17227000000000015,[552662 552661],19
0,52,5,-65.7289,-0.442169,2.5529,[749580],19
0,53,3,62.32510571428571,0.08406599999999997,0.6098330000000001,[552666 552665 105490 285673 552667 552663 552664],19
2,50,6,-56.8041,-0.07725249999999995,1.34732335,[252497 283470 860475 283471],19
6,46,11,-76.14,4.30855,-3.51608,[597787],19
7,44,1,-49.73435,-0.2608299999999999,-0.39732,[622032 622031],19
7,46,11,-48.3195825,-3.0835625,2.23643875,[300227 300229 192996 192995],19
7,48,11,-47.6642,2.882995,-2.396795,[335888 335885],19
8,43,5,53.291725,-2.8123882499999997,0.2807037500000001,[988056 988059 988061 988058],19
8,43,10,57.804199999999994,3.766126,-1.851024,[171810 171809],19
8,43,11,-50.4273,-5.1985,0.544456,[280028],19
9,45,11,52.8488075,1.39201275,-0.7115575,[161583 161585 161580 161582],19
10,41,11,-59.5422,-1.13157,-3.46876,[154352],19
10,46,11,46.371700000000004,-3.563505,4.093745,[300206 300207],19
11,44,11,83.9119,-1.68602,2.88351,[161564],19
12,38,3,47.1923,1.47091,3.0781,[941049],19
12,40,11,-63.360699999999994,2.4543005,2.9959705,[382086 382087],19
12,47,11,102.55895,-1.27474,2.070075,[983412 983413],19
12,53,11,66.5288,-0.125219,-2.65405,[918728],19
13,37,2,52.0472,6.11835,-1.84857,[662323],19
13,39,11,-70.7106,0.269549,-4.61465,[671571],19
13,40,8,49.66278571428571,-1.2066882047619047,0.4440016142857143,"[675120 989276 677174 989274 677177 675119 989277 677176 989279 675118
 677178 989275 677179 989271 989272 677175 989278 675117 677173 989273
 989280]",19
13,52,11,46.656225,-5.2552,-0.7715325000000001,[232135 232136],19
14,37,9,-45.56366,0.1901651250000001,0.8415195000000001,"[575876 575872 575875 793543 104508 104511 575870 575868 575871 793546
 793545 793542 575877 104510 793544 575878]",19
14,40,11,-64.87253333333334,1.6309853333333333,-0.31338200000000005,[94175 94172 94174],19
14,43,11,-81.0962,-0.607587,2.36585,[614694],19
15,35,9,-57.4076,0.612655,1.74894,[80625],19
15,36,11,-56.4014,-1.67185,1.51463,[104490],19
15,46,11,49.51221775,-3.3714375,1.4352925,[598029 598028 335825 335824],19
16,45,10,46.20540833333333,0.9323736666666668,-0.9985285833333334,"[ 98797  98795  98798 798455  98799  98793  98796  98794 798454 798456
 335820 798453]",19
16,49,11,52.1313,-2.13939,-0.384889,[732339],19
17,33,0,-60.474611111111116,-0.995140188888889,0.7900356666666667,[656221 656220 703102 733533 656219 733536 703101 733534 733535],19
17,37,11,-72.4153,-1.5312,-1.28255,[35129],19
17,40,11,50.9958,-1.4164,-3.7156,[676961],19
17,50,11,-54.8817,-0.601909,0.349958,[913669],19
18,33,11,46.28615,0.28587000000000007,-1.5911015,[733528 733530],19
18,35,11,-63.9723,-0.933901,-0.360333,[248485],19
18,42,11,-61.320699999999995,2.7737269999999996,-1.6232316666666666,[161513 161514 161512],19
18,43,11,46.2647,2.1744700000000003,-1.0893950000000001,[597687 857649],19
18,46,11,-47.5839,1.08771,0.14474,[579639],19
19,30,0,65.0527,0.449463,-4.22758,[631662],19
19,30,7,-47.1157,0.267851,1.28884,[879722],19
20,29,0,62.8035,-2.03547,0.685253,[800377],19
20,29,10,-95.6979,2.24097,-2.06004,[641559],19
20,45,11,-100.507,3.01092,-0.0951807,[531887],19
20,49,11,-61.3184,2.00053,-4.64067,[914594],19
20,50,11,-77.5576,0.242947,0.215486,[695228],19
21,28,6,-71.58352500000001,-3.19537425,-0.75884125,[542967 542966 542965 542964],19
21,48,11,-84.53219999999999,-0.27049500000000015,-1.2499149999999999,[213623 213624],19
21,52,11,56.4977,-3.29717,1.37808,[168173],19
22,27,5,56.296833333333325,-1.5381399333333334,-1.4448223333333334,[ 15318  15317 695826],19
22,41,3,45.79084866666667,1.0314202000000001,-0.5535453999999999,"[857515 975774 975768 975772 975770 975769 975773 975771 857176 857175
 857211 857209 857210 857174 857173]",19
22,43,11,-56.6895,-1.76224,0.822802,[623414],19
23,29,3,-47.384186875,0.650768,0.34549131250000004,[256674 256676 256675 256677 256678 256679 631370 631372],19
23,32,11,-73.5435,1.99882,0.413261,[656586],19
23,38,7,-50.16760909090909,0.4065228272727273,0.18427609090909103,"[587627 587628 587629 208289 674925 674924 674930 674928 674929 674926
 674927]",19
23,47,11,-45.8803,5.03281,-2.23348,[785969],19
24,25,0,-69.13722571428572,-0.4401137571428571,0.5814152857142857,[430566 430565 430570 430567 430571 430568 430569],19
24,25,7,-46.58428625,-0.633645225,-3.2492575,[581402 581399 581398 581400 581401 214307 214309 214308],19
24,33,11,-96.9668,-2.14954,-1.50928,[220501 220499],19
